,User,Follows_Count,Language,Date_Tweet,Source_of_Tweet,Tweet,Hashtags,Place
4333,WCUPpeeps,8,en,2010-06-19 23:47:59+00:00,Twitter Web Client,African teams continue to struggle at own World Cup http://FANpeeps.com/-7EUL #alg #worldcup,"['alg', 'worldcup']",
4334,jennafoo,114,en,2010-06-19 23:47:52+00:00,Twitter Web Client,My hair is Switzerland red. What have you done for your #worldcup team?  http://tweetphoto.com/28102928,['worldcup'],
4335,nobius,879,en,2010-06-19 23:47:51+00:00,TweetDeck,@AmSoccerShow  Why hasn't #KomanCoulibaly responded to the allegations that he raped and murdered a girl in 1990?#USA #WorldCup,"['KomanCoulibaly', 'USA', 'WorldCup']",
4336,worldcupsoccer1,1,en,2010-06-19 23:47:49+00:00,Twitter Web Client,#worldcup : World Cup 2010 Beautiful Girls http://www.world-cup-soccer.us/4696/world-cup-2010-beautiful-girls/,['worldcup'],
4337,theworldcup247,623,en,2010-06-19 23:47:48+00:00,BlogsFeedNet,#worldcup GUARDIAN: Wimbledon hopeful thinks the ball is in Slovenia&#x27;s court http://bit.ly/aUeSSZ http://bit.ly/bDL2Dg,['worldcup'],
4338,FindMeAFlight,235,en,2010-06-19 23:47:38+00:00,SocialOomph,http://bit.ly/-worldcup #SER: Road To Glory. Free Flights To Watch The #WorldCup Final. #WC210 http://flightsdiscounted.net/south-africa,"['SER', 'WorldCup', 'WC210']",
4339,4heavydirtysoul,959,en,2010-06-19 23:47:35+00:00,Plume for Android,I'm not sure that should have been a red card against #AUS. Plenty yes yellow card yes but not a red. #WorldCup,"['AUS', 'WorldCup']",
4340,emmettdignam,122,en,2010-06-19 23:47:28+00:00,TweetDeck,http://bit.ly/cXvmgv and it was supposed to be so easy  #worldcup,['worldcup'],
4341,asktwitqa,683,en,2010-06-19 23:46:56+00:00,twitQA - Ask or Answer,black shirt and python louis vuittons are good but which pant and more important which watch? :S ....#worldcup  #Monsivais #wistjedat #NBA,"['worldcup', 'Monsivais', 'wistjedat', 'NBA']",
4342,USAFooty,172,en,2010-06-19 23:46:54+00:00,Twitter Web Client,#usa #worldcup update : Old-School MLS: DaMarcus Beasley Scores Winner Against MetroStars http://bit.ly/bHhsxf,"['usa', 'worldcup']",
4343,TheDailyGlobe,364,en,2010-06-19 23:46:50+00:00,dlvr.it,Slovenia 2-2 USA – Video Highlights http://dlvr.it/1sJjx #worldcup #news #worldcup #news,"['worldcup', 'news', 'worldcup', 'news']",
4344,TheDailyGlobe,364,en,2010-06-19 23:46:49+00:00,dlvr.it,Germany 0-1 Serbia – Video Highlights http://dlvr.it/1sJjv #worldcup #news #worldcup #news,"['worldcup', 'news', 'worldcup', 'news']",
4345,patriotbomber,121,en,2010-06-19 23:46:43+00:00,TwitBird,"RT @NEPatriotsDraft How can @SI_PeterKing compare the ""Tuck Rule"" (correct call as we all know) to Jim Joyce and the Mali #worldcup referee.",['worldcup'],
4346,sclubevan_,396,en,2010-06-19 23:46:42+00:00,Twitter for BlackBerry®,@milles_in_peals @ViaaSays Did you hear about Anelka?! #ohsnap #worldcup,"['ohsnap', 'worldcup']",
4347,Ruth_GS,518,en,2010-06-19 23:46:40+00:00,Twitter Web Client,"When I asked the Universe that Argentina won the #WorldCup, I never imagined it would make all the other teams suck that much! #TheSecret?","['WorldCup', 'TheSecret']",
4348,iamajeanius,254,en,2010-06-19 23:46:32+00:00,Twitter Web Client,"Also, refs must hate Australia. I'm sorry, but that red card for Kewell was fucked. This is not me being biased, btw... #worldcup",['worldcup'],
4349,FindMeAFlight,235,en,2010-06-19 23:46:28+00:00,SocialOomph,http://bit.ly/-wc2010 Were They Asleep? Watch The #WorldCup Finals. Win Flights. #WC2010 http://flightsdiscounted.net/south-africa,"['WorldCup', 'WC2010']",
4350,DC_Cappers,1642,en,2010-06-19 23:46:27+00:00,twitterfeed,"At World Cup, US soccer coach Bob Bradley says disallowed score was 'good goal' http://bit.ly/a7nZ9j #worldcup",['worldcup'],
4351,PawsReports,5369,en,2010-06-19 23:46:12+00:00,Twitter Web Client,Woof cup? http://lovealwaysbear.blogspot.com/2010/06/woof-cup.html  #worldcup #soccer,"['worldcup', 'soccer']",
4352,ScoreHints,974,en,2010-06-19 23:46:09+00:00,Twitter Web Client,#WorldCup #Angels are not trailing at 15 minute mark. Get the hint? WWW.SCOREHINTS.COM,"['WorldCup', 'Angels']",
4353,QueenLeila83,174,en,2010-06-19 23:46:04+00:00,Twitter Web Client,"I'm now watching ""Transformers""  its an awesome movie! #oilspill #worldcup  Shutter Island was an awesome movie too, I recommend you see it!","['oilspill', 'worldcup']",
4354,asktwitqa,683,en,2010-06-19 23:45:58+00:00,twitQA - Ask or Answer,"...hope #worldcup What’s happening? is a slow burner and will become pyrotechnic soon, bit of damp squib so far - espana #esp Spain up today","['worldcup', 'esp']",
4355,asktwitqa,683,en,2010-06-19 23:45:56+00:00,twitQA - Ask or Answer,"Haven't watched any #worldcup games in like two days, was goin' on?",['worldcup'],
4356,asktwitqa,683,en,2010-06-19 23:45:55+00:00,twitQA - Ask or Answer,#worldcup Does the Queen watch world cup?,['worldcup'],
4357,asktwitqa,683,en,2010-06-19 23:45:53+00:00,twitQA - Ask or Answer,When's the #worldcup end??,['worldcup'],
4358,asktwitqa,683,en,2010-06-19 23:45:52+00:00,twitQA - Ask or Answer,"Vince Vaugn's real name is Vince Vaugn? That just sounds so Hollywood. One things 4 sure, that Psycho remake sure did suck. #worldcup",['worldcup'],
4359,FindMeAFlight,235,en,2010-06-19 23:45:50+00:00,SocialOomph,http://bit.ly/-wc2010 #ARG: Road To Glory. Free Flights To Watch The #WorldCup Final. #WC210 http://flightsdiscounted.net/south-africa,"['ARG', 'WorldCup', 'WC210']",
4360,iRaz,231,en,2010-06-19 23:45:39+00:00,Twitter Web Client,soo... Go #SRB #Serbia #SRB #worldcup :D lol,"['SRB', 'Serbia', 'SRB', 'worldcup']",
4361,LetsGoCNote,2628,en,2010-06-19 23:45:37+00:00,Twitter Web Client,Gload hit a home run dohntcha know! Game tied at 10 in the 11th.  That's why you don't leave the park early.  #terrible #worldcup,"['terrible', 'worldcup']",
4362,TonyNoland,3278,en,2010-06-19 23:45:36+00:00,TweetDeck,"LOL! RT @bukowskisbaseme: Forget the #worldcup, read some #fridayflash fiction instead. Plus see a vintage stag film. http://bit.ly/a20Uwz","['worldcup', 'fridayflash']",
4363,mekncl,1642,en,2010-06-19 23:45:32+00:00,Twitter Web Client,Can the #worldcup chatter bring down #Facebook and #Twitter? Good discussion (+audio) on #social media and the #worldcup: http://n.pr/aqsg4d,"['worldcup', 'Facebook', 'Twitter', 'social', 'worldcup']",
4364,amul_mohan,50660,en,2010-06-19 23:45:29+00:00,Twitter Web Client,Happy Birthday to Super Frankie Lampard... Kill it for #England at the #worldcup,"['England', 'worldcup']",
4365,brunoaziza,11093,en,2010-06-19 23:45:23+00:00,erased38416,What #social #media analytics tell us about the world cup @http://ow.ly/1YxLd and @http://ow.ly/20pmm  #analytics #worldcup #soccer,"['social', 'media', 'analytics', 'worldcup', 'soccer']",
4366,sakee565,1,en,2010-06-19 23:45:05+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1276991104,['worldcup'],
4367,rikooo177,0,en,2010-06-19 23:45:04+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1276991103,['worldcup'],
4368,JasonB617,502,en,2010-06-19 23:45:00+00:00,Twitter Web Client,@CupidBoy_86 thx boo so wassup wit u? how u dealing with your socceroos tieing in the #WorldCup?,['WorldCup'],
4369,Ruth_GS,518,en,2010-06-19 23:44:57+00:00,Twitter Web Client,Most twitted #worldcup teams and countries - Where is Brazil? http://bit.ly/8Z4oCT,['worldcup'],
4370,Karenyo,323,en,2010-06-19 23:44:41+00:00,Twitter Web Client,I met John Barnes http://bit.ly/Ttuvs & Ian Rush http://en.wikipedia.org/wiki/Ian_Rush @ Sandton #WorldCup,['WorldCup'],
4371,FindMeAFlight,235,en,2010-06-19 23:44:40+00:00,SocialOomph,http://bit.ly/-wc2010 #SVK: Road To Glory. Free Flights To Watch The #WorldCup Final. #WC210 http://bit.ly/-worldcup,"['SVK', 'WorldCup', 'WC210']",
4372,kirkchambers,474,en,2010-06-19 23:44:32+00:00,Twitter Web Client,this is what a true #usmnt fan looks like. he shed tears after we tied slovenia on friday #worldcup http://yfrog.com/jplu1vj,"['usmnt', 'worldcup']",
4373,marcelh,1053,en,2010-06-19 23:44:30+00:00,Twitter Web Client,Today: went to the entertaining Ghana/Australia match inbetween trips to Sun City and a Monkey Sanctuary. #WorldCup,['WorldCup'],
4374,mokhtar76,237,en,2010-06-19 23:44:25+00:00,Twitter for BlackBerry®,"#worldcup full of surprises, no team is convincing so far",['worldcup'],
4375,poopsmagee,220,en,2010-06-19 23:44:21+00:00,Twitter Web Client,"Vince Vaugn's real name is Vince Vaugn? That just sounds so Hollywood. One things 4 sure, that Psycho remake sure did suck. #worldcup",['worldcup'],
4376,worldcupcrime,2,en,2010-06-19 23:44:15+00:00,Twitter Web Client,No 'known' Terror Threat to Soccer World Cup http://j.mp/aDj9wZ #wc2010 #worldcup,"['wc2010', 'worldcup']",
4377,BallHype,1522,en,2010-06-19 23:44:13+00:00,Twitter Web Client,Anelka sent home from World Cup #soccer #france #worldcup #nicolasanelka #chelsea #southafrica http://bit.ly/aqQ4UG,"['soccer', 'france', 'worldcup', 'nicolasanelka', 'chelsea', 'southafrica']",
4378,UptownBoogz,8809,en,2010-06-19 23:44:09+00:00,Twitter Web Client,#WORLDCUP COULD SUK MY DICK,['WORLDCUP'],
4379,aris2929wutti,5457,en,2010-06-19 23:43:58+00:00,Twitter Web Client,RT @GermanyFussball: #ger #worldcup update: A Brief History Of The FIFA World Cups (Part Three) http://bit.ly/9CODwD,"['ger', 'worldcup']",
4380,My2010WorldCup,153,en,2010-06-19 23:43:51+00:00,dlvr.it,World Cup News: Heartbreak of a lifetime for Eto’o http://dlvr.it/1sJbJ #worldcup,['worldcup'],
4381,MELHOBBS,1611,en,2010-06-19 23:43:49+00:00,Twitter Web Client,"Not only do the #socceroos have to try & beat the opposing team, they also have 2 beat the shit refereeing! It happens every time! #worldcup","['socceroos', 'worldcup']",
4382,FindMeAFlight,235,en,2010-06-19 23:43:40+00:00,SocialOomph,http://bit.ly/-worldcup #FRA: Road To Glory. Free Flights To Watch The #WorldCup Final. #WC210 http://bit.ly/-wc2010,"['FRA', 'WorldCup', 'WC210']",
4383,mokhtar76,237,en,2010-06-19 23:43:39+00:00,Twitter for BlackBerry®,"#worldcup #ger it is a shame to be in their position, on the edge of getting out","['worldcup', 'ger']",
4384,ShaynaWiwierski,1061,en,2010-06-19 23:43:35+00:00,Twitpic,"The #worldcup mascot and I, he was a little awkward.... http://twitpic.com/1y9j9y",['worldcup'],
4385,lailasrmte,2,en,2010-06-19 23:43:28+00:00,Twitter Web Client,2010 World Cup competition &gt;&gt; http://luvthis.info/worldcup/ &lt;&lt; check it out! @cristiano #worldcup,['worldcup'],
4386,BrazilFutbol,539,en,2010-06-19 23:43:24+00:00,Twitter Web Client,"Brazil Futbol - #worldcup #bra: Big oil, 'small people' - Chicago Tribune http://brazil-futbol.com/big-oil-small-people-chicago-tribune/","['worldcup', 'bra']",
4387,PhiNeASnFeRB420,779,en,2010-06-19 23:43:12+00:00,Twitter Web Client,damn this #WorldCup needs more #Scoring,"['WorldCup', 'Scoring']",
4388,gdan,8762,en,2010-06-19 23:43:09+00:00,Twitter Web Client,#WorldCup  morale at an 'all time low’ as England faces early exit  http://goo.gl/WRlK | The players are tired - The league has no holidays,['WorldCup'],
4389,Podozoo,476,en,2010-06-19 23:43:01+00:00,Twitter Web Client,Why You Should Root For North Korea's World Cup Soccer Team http://bit.ly/9CXPk9  #worldcup  #kor  #prk,"['worldcup', 'kor', 'prk']",
4390,theworldcup247,623,en,2010-06-19 23:42:59+00:00,BlogsFeedNet,#worldcup GUARDIAN: Once more unto the pitch | editorial http://bit.ly/awPRED http://bit.ly/bDL2Dg,['worldcup'],
4391,brunoromera_,410,en,2010-06-19 23:42:51+00:00,Twitter Web Client,This time for Africa ! ♪   #WorldCup,['WorldCup'],
4392,mokhtar76,237,en,2010-06-19 23:42:50+00:00,Twitter for BlackBerry®,#worldcup #fra anelka was sent back to france coz he refused to apologize for raymond the coach,"['worldcup', 'fra']",
4393,_andrewtrinh,2292,en,2010-06-19 23:42:43+00:00,Twitter Web Client,"@alyte It's Slovenia, not souvlaki. Stop bringing your food into the #WorldCup! #svn","['WorldCup', 'svn']",
4394,FindMeAFlight,235,en,2010-06-19 23:42:43+00:00,SocialOomph,http://bit.ly/-wc2010 #AUS: Road To Glory. Free Flights To Watch The #WorldCup Final. #WC210 http://bit.ly/-worldcup,"['AUS', 'WorldCup', 'WC210']",
4395,rhiannahoward,382,en,2010-06-19 23:42:37+00:00,Twitter Web Client,Night tweeland! Wish everyone would stop being so negative about the #worldcup in general tbh...ima go get a vuvuzaler and spread the love!,['worldcup'],
4396,ajd1219,443,en,2010-06-19 23:42:31+00:00,Twitter SMS,Watching the replay of #ned and #jpn. Why is Netherlands also called Holland and translated into Spanish as Paises Bajos? #worldcup,"['ned', 'jpn', 'worldcup']",
4397,cheltron,345,en,2010-06-19 23:42:29+00:00,Twitter Web Client,#worldcup &lt;&lt; soccer ball,['worldcup'],
4398,xdemontex,721,en,2010-06-19 23:42:27+00:00,Twitter Web Client,whats the point of the #worldcup if majority of the games are tied.. o_0,['worldcup'],
4399,subhadeep,1403,en,2010-06-19 23:42:15+00:00,Twitter Web Client,"#Fra's forward, Nikolas Anelka, is dismissed from the #worldcup after yelling at his coach in front of the team during halftime vs #MEX","['Fra', 'worldcup', 'MEX']",
4400,planettimba,1083,en,2010-06-19 23:42:14+00:00,TweetDeck,listen & download the most annoying vuvuzela techno remix and also ringtone http://youtu.be/meEIsMtwk1Q jahajah #worldcup bzzzzz,['worldcup'],
4401,buytweeters,2761,en,2010-06-19 23:42:05+00:00,Twitter Web Client,haha i am out for party have a good night #deardad #worldcup #Vuvuzela #Monsivais #Junina #Juneteenth,"['deardad', 'worldcup', 'Vuvuzela', 'Monsivais', 'Junina', 'Juneteenth']",
4402,LeTiCia_FerSure,236,en,2010-06-19 23:41:59+00:00,Twitter Web Client,Not even J-Bieb fans could knock off the #worldcup trend if they wanted to. I love that sports have been a strong #TT lately.,"['worldcup', 'TT']",
4403,alexmillier,1830,en,2010-06-19 23:41:55+00:00,Twitter Web Client,Lets all support #NZL against #ITA tonight. Hoping they can exact revenge on wrongs committed by Italians against #aus in #worldcup,"['NZL', 'ITA', 'aus', 'worldcup']",
4404,Jayne_McCartney,3468,en,2010-06-19 23:41:52+00:00,Echofon,So I woke up with a sore back and WERTY imprinted on my forehead. Probaby cos I literally passed out after #worldcup. I blame you all.,['worldcup'],
4405,EDyew,79,en,2010-06-19 23:41:50+00:00,Twitter Web Client,Japan have to work hard more.  http://twitpic.com/1y9iq0   #worldcup,['worldcup'],
4406,worldcupcrime,2,en,2010-06-19 23:41:48+00:00,Twitter Web Client,South Africa risks 2010 Soccer World Cup Terror Attack http://j.mp/aCKq7E #wc2010 #worldcup,"['wc2010', 'worldcup']",
4407,tomsolasta,178,en,2010-06-19 23:41:42+00:00,Twitter Web Client,"...hope #worldcup What’s happening? is a slow burner and will become pyrotechnic soon, bit of damp squib so far - espana #esp Spain up today","['worldcup', 'esp']",
4408,michaelbodey,5493,en,2010-06-19 23:41:41+00:00,Twitter Web Client,#worldcup SBS only averages 1.39 million for midnight Socceroos-Ghana match; earlier Ned-Japan match 621k,['worldcup'],
4409,MirrorSport,63026,en,2010-06-19 23:41:31+00:00,twitterfeed,Dressing room invader told England team: You're a disgrace http://bit.ly/bXkcml #worldcup,['worldcup'],
4410,theworldcup247,623,en,2010-06-19 23:41:30+00:00,twitterfeed,Daily Mirror: Dressing room invader told England team: You're a disgrace: Mortgage advisor Pavlos... http://bit.ly/bXkcml #worldcup #soccer,"['worldcup', 'soccer']",
4411,omaraltaher,853,en,2010-06-19 23:41:29+00:00,Twitter Web Client,All’s Fair in Love & Soccer: Cheating & working refs part of what make the beautiful game fun to watch. http://tinyurl.com/2fy9w6j #WorldCup,['WorldCup'],
4412,FindMeAFlight,235,en,2010-06-19 23:41:27+00:00,SocialOomph,http://bit.ly/-worldcup Watch #ARG In The #WorldCup Final. Win Tickets & Flights #WC2010 http://flightsdiscounted.net/south-africa,"['ARG', 'WorldCup', 'WC2010']",
4413,DonKahng,283,en,2010-06-19 23:41:24+00:00,Twitter Web Client,RT @paulocoelho Life is like football: there are Saturdays where you can predict everything #worldcup,['worldcup'],
4414,nc720,90,en,2010-06-19 23:41:20+00:00,Twitter Web Client,#worldcup i think everyone knows what my jersey number is,['worldcup'],
4415,LaurenLee_,738,en,2010-06-19 23:41:17+00:00,Echofon,The fight between the German chick and the Serbian chick in the Bud House was hilarious #WorldCup,['WorldCup'],
4416,ScoreHints,974,en,2010-06-19 23:41:08+00:00,Twitter Web Client,#WorldCup #Dodgers We won't tell you what it was but the score was not nil-nil at full time. WWW.SCOREHINTS.COM,"['WorldCup', 'Dodgers']",
4417,Sonatas_,785,en,2010-06-19 23:41:00+00:00,Twitter Web Client,#worldcup guys! It's playing in my living room and I'm playing games right next to it ... how badass of me. #deardad ur blocking the screen.,"['worldcup', 'deardad']",
4418,StivoUtrecht,756,en,2010-06-19 23:40:59+00:00,TweetDeck,Once again @SeppBlatter is hypocrite RT @worldcupcrime:FIFA denies detaining Bavaria models http://j.mp/ciH2lH #wc2010 #worldcup #liar,"['wc2010', 'worldcup', 'liar']",
4419,TheFootballTrap,83,en,2010-06-19 23:40:56+00:00,Chattertrap,Know the Complete Story of Cricket World Cup History http://chtr.it/fQDURs #worldcup #futbol #wc2010,"['worldcup', 'futbol', 'wc2010']",
4420,FindMeAFlight,235,en,2010-06-19 23:40:45+00:00,SocialOomph,http://bit.ly/-wc2010 #SER: Road To Glory. Free Flights To Watch The #WorldCup Final. #WC210 http://flightsdiscounted.net/south-africa,"['SER', 'WorldCup', 'WC210']",
4421,scaggsville,96,en,2010-06-19 23:40:43+00:00,Twitter Web Client,"OMG! its 1-0, we'll never catch them now #worldcup",['worldcup'],
4422,cswright4,153,en,2010-06-19 23:40:26+00:00,Twitter for BlackBerry®,"Wow, with all the possible serious #worldcup stories they could do, the toronto sun goes with a guy getting hit in his nether regions",['worldcup'],
4423,JERSEYSLEWXIII,68,en,2010-06-19 23:40:16+00:00,Twitter Web Client,ANOTHER CORNY ASS JOKE..MY DICK SO BIG WHEN I PLAYED FOOTBALL I USED THE #WORLDCUP LOL W/E LETS GO BRAZIL,['WORLDCUP'],
4424,patk,4152,en,2010-06-19 23:40:15+00:00,Flickr,Late night Jo'burg. Havent slept yet. 11am flight to Durban. Gooood times. #worldcup http://flic.kr/p/8bHEvE,['worldcup'],
4425,EnglandFooty,113,en,2010-06-19 23:40:15+00:00,Twitter Web Client,#eng #worldcup Update: T20 World Cup Sp... http://england.theworldcupsite.info/england-world-cup-2010/t20-world-cup-spread-betting-preview/,"['eng', 'worldcup']",
4426,cbernardi,8348,en,2010-06-19 23:40:08+00:00,Twitter Web Client,Going to bed early tonight....somehow in my mind that will make my Azzurri play better tomorrow morning...Forza #ITA! Buona Notte! #worldcup,"['ITA', 'worldcup']",
4427,sakee565,1,en,2010-06-19 23:40:06+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1276990805,['worldcup'],
4428,rikooo177,0,en,2010-06-19 23:40:05+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1276990804,['worldcup'],
4429,SoccerJock007,16968,en,2010-06-19 23:40:02+00:00,Hootsuite,You think?!!? U.S. thinks about scoring first against Algeria - #WorldCup   http://ow.ly/20J7I,['WorldCup'],
4430,AmSoccerShow,1097,en,2010-06-19 23:39:55+00:00,Hootsuite,"Get your tweets and emails in, and we'll be taking Skype calls. Live in 20 minutes. http://ow.ly/20JxM #USA #WorldCup","['USA', 'WorldCup']",
4431,theworldcup247,623,en,2010-06-19 23:39:47+00:00,BlogsFeedNet,#worldcup GOAL.COM: World Cup 2010 Know Your Rivals: Cameroon reaction to loss against Denmark http://bit.ly/9uLSO5 http://bit.ly/bDL2Dg,['worldcup'],
4432,FindMeAFlight,235,en,2010-06-19 23:39:43+00:00,SocialOomph,http://bit.ly/-wc2010 #HON: One Chance to Win. One Small Chance. U Can Get Tickets #WC2010 #WorldCup http://flightsdiscounted.net/south-afri,"['HON', 'WC2010', 'WorldCup']",
4433,Sommereck,11,en,2010-06-19 23:39:37+00:00,Twitter Web Client,"So. 20.06.
Slowakei	–Paraguay 13:30
Italien–Neuseeland	16:00
Brasilien–Elfenbeink 20:30 #basel #Restaurant #worldcup","['basel', 'Restaurant', 'worldcup']",
4434,FFjmm99,231,en,2010-06-19 23:39:27+00:00,Twitter Web Client,"this guy is me hero WorldCupBlog 
  
Fan of the Day: The Yokozuna. http://bit.ly/c4FR1l #worldcup",['worldcup'],
